epoch,train_loss,val_loss,train_dice_macro,val_dice_macro,val_iou_macro,val_f1_macro,learning_rate,val_dice_Neoplastic,val_iou_Neoplastic,val_f1_Neoplastic,val_dice_Inflammatory,val_iou_Inflammatory,val_f1_Inflammatory,val_dice_Connective_Soft_tissue,val_iou_Connective_Soft_tissue,val_f1_Connective_Soft_tissue,val_dice_Dead,val_iou_Dead,val_f1_Dead,val_dice_Epithelial,val_iou_Epithelial,val_f1_Epithelial
11,0.8478067606779813,0.9423771957207842,0.5693938708399898,0.5350288966103309,0.4118357171102091,0.5350288918447461,8.864040551740155e-05,0.9654697032903871,0.9332444940096221,0.9654696982904104,0.5203313091930801,0.3516539293058392,0.5203313042331724,0.4152308657749517,0.2620134736394898,0.41523086079021404,0.20408544948255983,0.11363873043055339,0.2040854454698113,0.5700271553106759,0.39862795816554136,0.5700271504401228
12,0.8323452787318096,0.9492344497240077,0.5775776167330601,0.5173520334571786,0.3953065269084655,0.5173520285642411,8.658394705735986e-05,0.9647703654955794,0.9319385123257496,0.964770360495911,0.416564335464852,0.2630762618240909,0.41656433076682514,0.36758694810091724,0.22518010847394387,0.36758694311133877,0.2581757869969717,0.14822149391979017,0.2581757821566097,0.5796627312275725,0.4081162579987532,0.5796627262905207
13,0.8332380990125815,0.9400047743529604,0.5786055253267892,0.5311799999725423,0.40672764270786643,0.5311799950816003,8.438508174347008e-05,0.9616306076126523,0.9260968347706562,0.9616306026127455,0.4890624839467747,0.3236814750779851,0.48906247898876487,0.40200220882786686,0.2515661855408434,0.4020022038800986,0.22824387002368662,0.12882352495472277,0.22824386542155195,0.574960829451731,0.40347019319512517,0.5749608245048408
14,0.823967246263758,0.9469553152023004,0.581577925649504,0.5345680484868207,0.4114976635049959,0.5345680436089977,8.205248749256013e-05,0.9617622995376057,0.9263411443345496,0.9617622945376545,0.5231732105628897,0.35425495684723884,0.5231732055644388,0.40316419983317014,0.2524769295572215,0.4031641949090738,0.19964428361303227,0.11089157647894557,0.19964427911374952,0.5850962488874057,0.4135237103070238,0.5850962439200721
15,0.8161313978511113,0.9356007603873984,0.589376065693388,0.5413393785968401,0.41256196300957393,0.5413393737260956,7.959536998847742e-05,0.9578676869577747,0.9191421040976431,0.9578676819583221,0.5067462818046167,0.33935712038073895,0.5067462771391174,0.36508310082089757,0.2233037660838952,0.3650830958445382,0.303235220842072,0.17871376431597186,0.3032352161268857,0.5737646025588397,0.40229306016962074,0.5737645975616151
16,0.8117723855256296,0.9310312771309189,0.6002655528752718,0.5479283407647715,0.4191631001354413,0.5479283358814736,7.702342635146032e-05,0.9544088277725121,0.9127935020140573,0.9544088227734592,0.5543053797253467,0.38341802753616094,0.5543053747928324,0.333461134327648,0.2000920237723443,0.3334611295769546,0.30939067273879095,0.1830054216251158,0.3093906680016667,0.5880756892595596,0.4165065257295282,0.5880756842624549
17,0.817880740291194,0.9386806702404692,0.5997118059919566,0.5113207345923844,0.38699327680022716,0.5113207300698356,7.434680686803489e-05,0.9450351612512807,0.8957977806844967,0.9450351562551069,0.4261994345470363,0.270809049064212,0.4261994306337799,0.2777961295578963,0.16130269727392016,0.27779612475860144,0.318046995233837,0.18909386548410378,0.3180469913297201,0.5895259523718716,0.417962991494403,0.5895259473719698
18,0.8084070941796613,0.9249277641201576,0.6101408980560894,0.5617679353877809,0.43064291435257696,0.5617679304618238,7.157607493247108e-05,0.9589603178788896,0.9211563539297706,0.958960312879268,0.559004766753276,0.3879296432464774,0.5590047618012162,0.37856173541645916,0.23347280231707807,0.3785617305500176,0.3219792558759036,0.19188037871604044,0.3219792510485045,0.590333601014376,0.41877539355351856,0.5903335960301127
19,0.8018695037154591,0.9297702572150537,0.6109010676315797,0.5524068390305582,0.4226033492260659,0.552406834214033,6.872216535789155e-05,0.9543971838115123,0.9127722009113889,0.954397178812881,0.5559521924173865,0.3849956971632885,0.5559521875523623,0.3706982014372608,0.22751966625475148,0.37069819668157666,0.29405890376866,0.17237342157843366,0.29405889930044005,0.5869277137179715,0.415355760222467,0.5869277087229049
20,0.789374111698877,0.931165259483962,0.6179579738408636,0.5674643260944523,0.43725499727964545,0.5674643211373768,6.579634122155988e-05,0.9632445735417957,0.9290952802942747,0.9632445685418682,0.5632774617702919,0.39205723219484523,0.5632774567735838,0.4285273550157872,0.27269157779077485,0.4285273500968942,0.2836486227391719,0.16526256015936228,0.2836486178451036,0.5986236174052152,0.42716833595897,0.5986236124294341
21,0.7868910635311168,0.9249963124244533,0.6234764256993818,0.5594572389655033,0.4273597755000192,0.5594572341387332,6.28101494146603e-05,0.9541099648755148,0.9122469216010395,0.954109959877429,0.5586553195115667,0.38759314622943153,0.5586553147808521,0.37773125961301646,0.23284135988647026,0.37773125495029786,0.325499867812521,0.19438628970862193,0.32549986306633005,0.581289783014898,0.40973116007453275,0.5812897780187574
22,0.7823397421246343,0.923865516631924,0.6242611563407919,0.5720554283665058,0.4402276963467367,0.5720554234529021,5.9775375071993364e-05,0.9619774808602413,0.9267404734701339,0.9619774758603628,0.5712342259180143,0.3998095673064714,0.5712342209741141,0.4070289721503898,0.25551561518343996,0.407028967193607,0.32003849030892967,0.19050346597987344,0.32003848561835524,0.5999979725949536,0.42856935979376487,0.5999979676180713
23,0.7781221505381375,0.9165159298313988,0.6295502956831657,0.5786718566584997,0.44637712820851394,0.5786718517899463,5.670399506143306e-05,0.9634736337399604,0.9295215877781616,0.9634736287400684,0.5859558288636315,0.4143829739015436,0.5859558239030667,0.42719817969799917,0.2716160257342345,0.42719817476761884,0.3179164155504041,0.1890015564562039,0.31791641102129115,0.5988152254405038,0.42736349717242617,0.5988152205176868
24,0.7798239661167281,0.9249882102012634,0.6323042856050818,0.5718766042726644,0.44171107849578134,0.5718765994352125,5.3608130716701005e-05,0.9615709352732269,0.9259861534463416,0.9615709302736323,0.5936252369320785,0.4220960532860537,0.5936252319402462,0.43658141555053875,0.27924793775192047,0.43658141080043716,0.27282537595419576,0.15796050506758746,0.272825371373903,0.594780057653282,0.42326474292700333,0.5947800527878445
25,0.7718947787679755,0.9222324173352872,0.6400289650410625,0.5710040428868483,0.43939061782365085,0.5710040380295796,5.049999999999999e-05,0.95556641880914,0.9149135340129584,0.955566413810168,0.5986305901509628,0.42717543707155015,0.5986305852388075,0.373017337827059,0.22926939942240693,0.3730173331538542,0.32460092452179345,0.1937454361010335,0.32460091975606514,0.6032049431252863,0.4318492825103054,0.6032049381890027
26,0.7707374639832199,0.925030805911237,0.6415961529173491,0.5706901292405141,0.44083392073931404,0.5706901243724847,4.7391869283298976e-05,0.9601756333145184,0.9234017436763388,0.9601756283148215,0.5982064779751498,0.42674364560556527,0.5982064729983246,0.3909179579311824,0.24294470245194838,0.39091795306066685,0.2947434877420964,0.17284407690185633,0.294743483225613,0.6094070892396236,0.4382354350608617,0.6094070842629977
27,0.7667711588897204,0.9223500458817733,0.6410028334412058,0.5829301957065871,0.45057160810737285,0.5829301907547607,4.429600493856693e-05,0.9614227817748248,0.9257114106718037,0.9614227767749817,0.6090410018370631,0.4378569049421543,0.6090409968763042,0.39610478002848953,0.24696424996860172,0.39610477512046655,0.3379299600409133,0.203318724191209,0.33792995509020135,0.6101524548516445,0.43900675076309575,0.6101524499118498
28,0.7682658901247816,0.9292170314760934,0.6527169853966597,0.5702229486476007,0.44052371246618155,0.5702229437074295,4.122462492800662e-05,0.9605660212845367,0.9241241300112278,0.9605660162848799,0.5898201070487462,0.41825876967679526,0.5898201020840856,0.4096681639056266,0.2575991718254932,0.40966815906717974,0.28028217302316394,0.1629814895365036,0.28028216808496126,0.6107782779759299,0.43965500128088797,0.6107782730160412
29,0.7561785665920275,0.9266317307251936,0.6554171439335299,0.5841675304950253,0.45181681531924084,0.5841675255283745,3.8189850585339674e-05,0.963985577213918,0.9304750551845967,0.9639855722139997,0.5919149152588016,0.4203687132781424,0.5919149102756455,0.44404898918365565,0.2853875129080582,0.4440489842508471,0.3110389358650055,0.1841599208353005,0.31103893089586143,0.6098492349537463,0.4386928743901063,0.6098492300055186
30,0.7520550432219963,0.9174432024272562,0.6578167754770053,0.5917690176881536,0.45812623097915106,0.5917690127297043,3.5203658778440106e-05,0.9627659657709093,0.9282051436795278,0.962765960771144,0.6111446273319214,0.440034750456323,0.6111446223483761,0.4355972391384444,0.27844315417760457,0.43559723426223007,0.3369052648648966,0.20257731429684775,0.3369052599028408,0.6124319913345965,0.44137079228545234,0.6124319863639305
31,0.7440565209086096,0.9243548806996373,0.6599871922215079,0.5838224622534434,0.45185020540904103,0.5838224572777482,3.227783464210844e-05,0.963647966126765,0.9298461667752531,0.9636479611268419,0.5976608630933126,0.42618853554329733,0.5976608580935344,0.4383410913188572,0.280689393107645,0.4383410864009608,0.3076180760428875,0.18176634463432323,0.307618071044322,0.6118443146853949,0.4407605869846864,0.6118443097230816
32,0.7602565377581599,0.9211621805589799,0.6666805874020353,0.5826018404509933,0.4505910066298533,0.5826018355215318,2.942392506752889e-05,0.9613800414073922,0.925632165503655,0.9613800364077346,0.6051691955574968,0.4338656657352615,0.6051691906145882,0.4213979447698981,0.2669437451786884,0.42139793993596486,0.3130285501657401,0.18555651916722968,0.3130285452113307,0.612033470354439,0.440956937564432,0.6120334654380404
33,0.745413399979057,0.9195239181407013,0.6682383248048394,0.5895759552851423,0.4564336468026732,0.5895759503495661,2.6653193131965075e-05,0.9608311297271459,0.9246150045611555,0.9608311247275841,0.6140684727693193,0.44307273534380825,0.6140684677864274,0.43181331817346846,0.2753583633745172,0.43181331339419776,0.3255096677222609,0.1943932798223348,0.3255096627472821,0.6156571880335175,0.44472885091154996,0.6156571830923391
34,0.7379703565094125,0.9202417248522329,0.6762366447915236,0.5874824914243694,0.4545286939012126,0.5874824865208549,2.3976573648539646e-05,0.9610273685125456,0.9249785214618041,0.9610273635131277,0.6093132197938951,0.43813835614630103,0.6093132148916836,0.4383551492458557,0.2807009218736044,0.43835514447430923,0.3174731115085129,0.18868828408035226,0.3174731065605153,0.6112436080610375,0.4401373859440011,0.6112436031646389
35,0.7333122068329861,0.9249667926141393,0.6773381102448336,0.5797617465205318,0.448529324551313,0.579761741603766,2.1404630011522576e-05,0.9581855402464576,0.9197276264270046,0.9581855352471259,0.6134943458366051,0.4424751850051287,0.6134943408591741,0.40760835648465654,0.2559724287329375,0.4076083517772587,0.3021729381548217,0.17797627623300089,0.30217293319538496,0.6173475518801179,0.4464951063584934,0.6173475469398864
36,0.7395512171481785,0.9272655525751281,0.6788974133481674,0.5841820804931543,0.4534169254813801,0.5841820755676139,1.8947512507439848e-05,0.9620353235059192,0.926847844914504,0.9620353185063101,0.6109095699842201,0.43979107247703114,0.610909564990485,0.45106632687198533,0.29121087280714447,0.451066322086896,0.27887268110544755,0.16202908294115173,0.2788726762118777,0.6180265009982,0.4472057542670687,0.6180264960425004
37,0.7337784246071574,0.9234684473938413,0.6807037560982812,0.5852590928762857,0.4533933795443292,0.5852590879376509,1.66149182565299e-05,0.9609397489183656,0.9248161960945505,0.960939743918756,0.6126117918399182,0.441557588738878,0.6126117868530809,0.43407038445962054,0.27719661225631087,0.43407037967747814,0.30271328915410034,0.17835129870499783,0.3027132841609247,0.6159602500094241,0.4450452019269088,0.6159602450780144
38,0.728131677897722,0.922365215960999,0.6848562275904329,0.587282640200027,0.45567584984068804,0.587282635255029,1.4416052942640132e-05,0.9615910713569948,0.9260235007932798,0.9615910663573175,0.6202727984702938,0.4495619117914007,0.6202727934758144,0.4356181358330967,0.27846023136114595,0.4356181310343729,0.30081769527157376,0.17703673963321567,0.3008176902753936,0.6181135000681752,0.4472968656243982,0.6181134951322463
39,0.7368005127545112,0.9288262411167747,0.685799090905186,0.5779417101817405,0.44853215802457785,0.5779417053124483,1.235959448259843e-05,0.9603258352066969,0.9236796178325912,0.9603258302070975,0.6163333332626604,0.4454348349056952,0.616333328262872,0.4284562185890344,0.27263396900362347,0.42845621384857413,0.26675800209601536,0.15390695726194423,0.26675799741454836,0.6178351617542955,0.44700541111903497,0.6178351568291491
40,0.7264331068047798,0.927530102213921,0.6911644106231221,0.5780337666995019,0.44939214433440294,0.5780337618225357,1.04536587784401e-05,0.9624607425983436,0.9276379045248518,0.9624607375985321,0.6151708463091642,0.4442214728579448,0.6151708413113163,0.44082488607323017,0.2827295549651356,0.440824881237126,0.2539499426165506,0.14544253272847646,0.253949937986481,0.6177624159002206,0.4469292565956059,0.6177624109792236
41,0.7244520467870376,0.9243865400029901,0.6912808748716301,0.5833353740123968,0.4525298751076826,0.5833353690915881,8.70576768765026e-06,0.960719171591977,0.924407672432111,0.9607191665925066,0.6167629067990485,0.4458837243670183,0.6167629018557169,0.43387171055415996,0.2770345912771178,0.43387170577818107,0.2862786654183538,0.16705088490261466,0.2862786604687112,0.6190444156984454,0.44827250255955137,0.619044410762825
42,0.7059747172121662,0.9266318828738921,0.6936312157808877,0.5815529232566753,0.4512372095671228,0.5815529183451122,7.122819337828748e-06,0.9604283758038141,0.9238693645052435,0.9604283708042111,0.6185185169737001,0.44772117800577504,0.6185185119762888,0.4273081405557777,0.2717049357060863,0.42730813580286797,0.28203844559639757,0.16417040583559997,0.2820384407111193,0.6194711373536868,0.448720163782909,0.619471132431074
43,0.7135659517149439,0.9248079049308398,0.6974781570417828,0.5855936551784058,0.45458716490511974,0.5855936502615274,5.711060902932039e-06,0.9608228659068062,0.9245996994970822,0.9608228609072527,0.6237572091354151,0.4532319538935115,0.6237572041430639,0.4358695114444972,0.27866569613832476,0.4358695067056614,0.28952160836164975,0.1692635287162773,0.28952160341525424,0.617997081043661,0.44717494628040305,0.6179970761364051
44,0.7126850605287788,0.9268466500859511,0.6952845477073348,0.5824980333693617,0.45265757386474925,0.5824980284787571,4.476063948531556e-06,0.9611577497082212,0.9252201182982898,0.9611577447086628,0.6220192249289042,0.45139905881256703,0.6220192199404725,0.44039723444374573,0.2823778234880674,0.4403972296899832,0.2697800338409323,0.15592239086213971,0.2697800290541,0.6191359239250047,0.44836847786268225,0.6191359190005677
45,0.7255848881906769,0.9249293321405935,0.6957584869545246,0.5845716985945567,0.45370021886638445,0.5845716936954761,3.4227024433898985e-06,0.9596158115800683,0.9223667778318225,0.9596158065807797,0.6243500876000121,0.45385826871515433,0.6243500826252094,0.43428557071056795,0.27737214563939333,0.43428556602887797,0.28537822539144275,0.16643800377292753,0.285378220467355,0.6192287976906923,0.4484658983726244,0.6192287927751584
46,0.7149284075103677,0.9220189863478231,0.6977235524718072,0.5866936601583463,0.4553779517908751,0.5866936552258678,2.555133524132766e-06,0.9610588248978513,0.9250368047097179,0.9610588198982567,0.6234839015606972,0.4529434143687857,0.6234838965817012,0.4328702542952184,0.276218516993655,0.43287024951719427,0.29697504534979174,0.1743809123518033,0.2969750403616516,0.6190802746881732,0.4483101105304134,0.619080269770535
47,0.7113966875401074,0.9241093960073259,0.6982646596311871,0.5813625958543966,0.4511551871202692,0.5813625909424437,1.8767810889299075e-06,0.959973948726697,0.9230287525503823,0.9599739437271908,0.6237106165351911,0.4531827564963115,0.6237106115621545,0.42251123925411754,0.2678378761027381,0.4225112345080945,0.28265555844830603,0.1645887403885703,0.2826555535130715,0.6179616163076715,0.4471378100633442,0.6179616114017074
48,0.7133928961798134,0.9246650895877191,0.6977181311759697,0.5836409898355492,0.45297935514020543,0.5836409849186321,1.3903222849333503e-06,0.9600840936725388,0.9232324343062946,0.9600840886730603,0.6225240488653786,0.45193097444104785,0.6225240438797646,0.42901592076819184,0.2730873765302417,0.4290159160338931,0.2862724925046486,0.16704668113954815,0.28627248756678625,0.620308393366989,0.4495993092838949,0.6203083884396566
49,0.7194619534000892,0.9246871685772612,0.6990479801603641,0.584354435618377,0.4538731312671775,0.5843544307034613,1.0976769428005576e-06,0.9608396913260494,0.9246308613847611,0.9608396863264838,0.6238457342068535,0.4533254372083788,0.6238457292223503,0.43371098814602455,0.2769035502794291,0.4337109833856684,0.28296416437425287,0.16479805400865788,0.2829641594637456,0.6204116000387042,0.4497077534546607,0.6204115951190582
50,0.722926369254065,0.9252654003818133,0.6968298958445348,0.5859793224354004,0.45528625520187005,0.5859793175174184,1e-06,0.9618388388187186,0.9264831654116987,0.9618388338190278,0.62153267552681,0.4508867671305461,0.6215326705272591,0.4422476655433919,0.2839011412540502,0.44224766076651995,0.28375180684189283,0.16533261795880158,0.28375180194727806,0.6205256254461883,0.4498275842542534,0.6205256205270071
